CÓDIGO EUROPEO,LEI,NOMBRE,NOMBRE DE LA GESTORA,DIRECCIÓN,TIPO DE FONDO DE PENSION,PROMOTOR                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CYPF1595,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS CHR  KOYTSIOFIS & YIOS LTD",,"Plateia Kalis Elpidas 8, Strovolos,  2044 Nicosia, 2044, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CYPF2095,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS MICHAIL KONTOPOYLOS LTD",,"Larnakos 84(I), Palloyriotissa,  1046 Nicosia, 1046, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF1726,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS MMH SYSTEMS DEVELOPMENT LTD",,"PO BOX 51700,  3508  Limassol, 3508, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF1663,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS NAZAPET ADOURIAN & CO LTD",,"Mpoympoylinas 6,  1060 Nicosia, 1060, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CYPF1175,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS NICOS KRITICOS LTD",,"Panagias Eyaggelistrias 107 Kato Polemidia, 4156 Lemesos, 4156, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CYPF2039,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS OPTIKA XENOFONTOS LTD",,"Prodromoy 29A, Strovolos,  2063 Nicosia, 2063, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CYPF1235,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS PAGOTA IRAKLI LTD",,"Lidras 110,  1011 Nicosia, 1011, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF1094,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS SELLENCO LTD",,"PO BOX 25257,  1308  Nicosia, 1308, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CYPF860,,"TAMEIO PRONOIAS TON EKTELESTIKON SYMVOYLON TIS ETAIREIAS UNIPLANT LTD",,"PO BOX 12516,  2250  Nicosia, 2250, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CYPF2265,,"TAMEIO PRONOIAS TON ERGATOYPALLILON TIS ERGOLIPTIKIS ETAIREIAS ADELFOI PANTELIDI LTD",,"Mari,  7736 Larnaca, 7736, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
CYPF1855,,"TAMEIO PRONOIAS TON ERGATOYPALLILON TIS JOHN PAPAS FURNISHING FABRICA LTD",,"THiresias 10, Strovolos,  2043 Nicosia, 2043, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
CYPF1,,"TAMEIO PRONOIAS TON ERGATOYPALLILON TIS OIKODOMIKIS VIOMICHANIAS KAI SYNAFON KLADON KYPROY",,"PO BOX 21837, 1514  Nicosia, 1514, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF3159,529900RJVMQOMXK99S86,"TAMEIO PRONOIAS TON KLIRIKON TIS IERAS MITROPOLEOS LEMESOY AMATHOYNTOS KAI KOYRIOY",,"Agioy Andreoy 306,  3304 Limassol, 3304, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
CYPF614,,"TAMEIO PRONOIAS TON MINIAION YPALLILON TIS ETAIREIAS STAMATIS D  MAYROPOYLOS & YIOI LTD",,"PO BOX 50340,  3603  Limassol, 3603, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CYPF3014,,"TAMEIO PRONOIAS TON MONIMON YPALLILON TIS ETAIREIAS CTC-ARI AIRPORTS LIMITED",,"PO BOX 43037,  6650  Larnaca, 6650, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
CYPF2101,,"TAMEIO PRONOIAS TON YPALLILON COLUMBIA RESTAURANTS COMPANY LIMITED",,"PO BOX 58080,  3730  Limassol, 3730, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
CYPF2516,,"TAMEIO PRONOIAS TON YPALLILON TIS A T P  ANASTASIOU SUPERMARKET LIMITED",,"PO BOX 27689,  2432  Nicosia, 2432, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF1998,,"TAMEIO PRONOIAS TON YPALLILON TIS ASFALISTIKIS ETAIREIAS PRIME",,"PO BOX 22475,  1522  Nicosia, 1522, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
CYPF1609,213800MG8U8XREDR1E31,"TAMEIO PRONOIAS TON YPALLILON TIS CYPRUS TRADING CORPORATION PLC",,"KTIRIO SHIAKOLA  PALAIOS DROMOS LEFKOSIAS LEMESOU, 1589, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CYPF3412,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS ANTONIS ASKANIS LTD",,"PO BOX 51072,  3501  Limassol, 3501, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF3256,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS CORINA SNACKS LIMITED",,"PO BOX 55074,  3820  Limassol, 3820, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
CYPF3141,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS E S D  ALLFREIGHT SERVICES LTD",,"25 VOUKOURESTIOU & THEODEKTOU STRNEPTONE HOUSE 2ND, 3820, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF1937,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS HOLBORN EUROPEAN MARKETING COMPANY LIMITED",,"28, Ipirou Str., 6031, Larnaka, CY",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
CYPF2055,254900SVY1GW7X2KUR11,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS HORWATH DSP LIMITED & ALLON",,"8, Stasinou Avenue, Megaro Photiades 1st floor, 1060, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
CYPF2736,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS NICE DAY DEVELOPMENTS LTD KAI TIS ETAIREIAS T & G ACCOUNTING SERVICES LIMITED",,"PO BOX 26681,  1646  Nicosia, 1646, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
CYPF3440,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS P. MAGKAS & YIOI LIMITED",,"Andrea Karioloy 23-25,  4102 Limassol, 4102, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
CYPF2674,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS PIKANTIKO PROKOPIS PROKOPIOY & YIOI LTD",,"Arch. Makarioy G’ 166,  3027 Limassol, 3027, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
CYPF2287,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS S  PAVLOU & SONS CONSTRUCTIONS LTD",,"20os Dromos 10, Episkopi,  4620 Limassol, 4620, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
CYPF1539,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS SAYPROYS ESTEITS LTD",,"PO BOX 50053,  3600  Limassol, 3600, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CYPF1954,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS UNICARE AND C & H MANUFACTURING LTD",,"PO BOX 54088,  3720  Limassol, 3720, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF2405,,"TAMEIO PRONOIAS TON YPALLILON TIS ETAIREIAS Y & M TSANGARIS KLIMATEC ENGINEERING LTD",,"PO BOX 55251,  3820  Limassol, 3820, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF3439,,"TAMEIO PRONOIAS TON YPALLILON TON ETAIREION HOLBORN KAI TAMOIL",,"Ipeiroy 28, Miranta Kort No. 1, 5os Orofos,   Larnaca, 6031, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF3144,,"TAMEIO PRONOIAS TON YPALLILON TOY KOINOTIKOY SYMVOYLIOY PAREKKLISIAS",,"Grigori Ayxentioy 60, Parekklisia,  4520 Limassol, 4520, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
CYPF3143,,"TAMEIO PRONOIAS TON YPALLILON TOY KOINOTIKOY SYMVOYLIOY PYRGOY",,"Grigori Ayxentioy 29, Pyrgos,  4529 Limassol, 4529, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CYPF2246,,"TAMEIO PRONOIAS TON YPALLILON TOY MED HIGH/MED JUNIOR SCHOOL",,"PO BOX 42572,  6500  Larnaca, 6500, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
CYPF3392,,"TAMEIO PRONOIAS TON YPALLILON TOY OMILOY ETAIREION ATHINODOROU",,"60470, PO BOX 60470,  8103  Pafos, 8103, Pafos",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF1501,,"TAMEIO PRONOIAS TON YPALLILON TOY OMILOY ETAIREION M  S  IAKOVIDIS",,"PO BOX 21593,  1511  Nicosia, 1511, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
CYPF3201,,"TAMEIO PRONOIAS TON YPALLILON TOY OMILOY LAIKOY",,"PO BOX 21812,  1513  Nicosia, 1513, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CYPF2654,254900VHBTNHIQZWCD81,"TAMEIO PRONOIAS TON YPALLILON TOY ORGANISMOY ASFALISIS YGEIAS",,"Klimentos 17 & 19, 4os Orofos,  1061 Nicosia, 1061, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
CYPF1261,,"TAMEIO PRONOIAS TON YPALLILON TOY SYGKROTIMATOS ADELFOI IAKOVOY",,"PO BOX 40140,  6301  Larnaca, 6301, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
CYPF2066,,"TAMEIO PRONOIAS TOTALSERVE MANAGEMENT LTD",,"PO BOX 54425,  3724  Limassol, 3724, LIMASSOL",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
CYPF3534,,"TAMEIO PRONOIAS TOU ERGATIKOU PROSOPIKOU TOU SYMVOULIOU APOXETEYSEON LEFKOSIAS",,"",,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
CYPF2460,,"TAMEIO PRONOIAS TOY DIEYTHYNTIKOY PROSOPIKOY TIS ETAIREIAS A  P  S  ATHIENITES LIMITED",,"PO BOX 40988,  6308  Larnaca, 6308, LARNACA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
CYPF2719,,"TAMEIO PRONOIAS TOY DIOIKITIKOY PROSOPIKOY TIS ETAIREIAS J  ELEFTHERIADES OFFSET PRINTERS LTD",,"Ionon 3,  1101 Nicosia, 1101, NICOSIA",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
CYPF733,,"TAMEIO PRONOIAS TOY ERGATIKOY PROSOPIKOY TON ELLINIKON EKPAIDEYTIRION PAFOY",,"Alois 9,  8200 Pafos, 8200, PAFOS",Defined contributions,Yes,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
